"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[ROME]] [[1996-12-06]]","[[RObME]] [["";1HS996-12-06]]",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9967646598815918,
    ""index"": 1,
    ""word"": ""ROM"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9961298704147339,
    ""index"": 2,
    ""word"": ""##E"",
    ""start"": 3,
    ""end"": 4
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8981046080589294,
    ""index"": 1,
    ""word"": ""R"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.49668774008750916,
    ""index"": 2,
    ""word"": ""##O"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6802079677581787,
    ""index"": 3,
    ""word"": ""##b"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6189019083976746,
    ""index"": 4,
    ""word"": ""##ME"",
    ""start"": 4,
    ""end"": 6
  }
]","NER",112,"Failed"
"Italy [[recalled]] [[Marcello]] [[Cuttitta]]","Italy [[recaplled]] [[Ma,Krjcello]] [[CuIttitta]]",4.946393013000488,9.462066650390625,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997743964195251,
    ""index"": 1,
    ""word"": ""Italy"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995844960212708,
    ""index"": 3,
    ""word"": ""Marcel"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995773434638977,
    ""index"": 4,
    ""word"": ""##lo"",
    ""start"": 21,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992757439613342,
    ""index"": 5,
    ""word"": ""Cut"",
    ""start"": 24,
    ""end"": 27
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9824864864349365,
    ""index"": 6,
    ""word"": ""##ti"",
    ""start"": 27,
    ""end"": 29
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9654690027236938,
    ""index"": 7,
    ""word"": ""##tta"",
    ""start"": 29,
    ""end"": 32
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997904896736145,
    ""index"": 1,
    ""word"": ""Italy"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9941295385360718,
    ""index"": 5,
    ""word"": ""Ma"",
    ""start"": 17,
    ""end"": 19
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993405938148499,
    ""index"": 7,
    ""word"": ""K"",
    ""start"": 21,
    ""end"": 22
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.839628279209137,
    ""index"": 8,
    ""word"": ""##r"",
    ""start"": 23,
    ""end"": 24
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8537070155143738,
    ""index"": 9,
    ""word"": ""##j"",
    ""start"": 24,
    ""end"": 25
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9843219518661499,
    ""index"": 10,
    ""word"": ""##cell"",
    ""start"": 26,
    ""end"": 30
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9862421751022339,
    ""index"": 11,
    ""word"": ""##o"",
    ""start"": 30,
    ""end"": 31
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.975203275680542,
    ""index"": 12,
    ""word"": ""C"",
    ""start"": 32,
    ""end"": 33
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.49191805720329285,
    ""index"": 13,
    ""word"": ""##u"",
    ""start"": 33,
    ""end"": 34
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7227079272270203,
    ""index"": 14,
    ""word"": ""##I"",
    ""start"": 34,
    ""end"": 35
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8996278643608093,
    ""index"": 15,
    ""word"": ""##tti"",
    ""start"": 36,
    ""end"": 39
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7152391076087952,
    ""index"": 16,
    ""word"": ""##tta"",
    ""start"": 39,
    ""end"": 42
  }
]","NER",212,"Successful"
"[[on]] Friday for their friendly against Scotland at Murrayfield more than a year after the [[30-year-old]] wing announced he was [[retiring]] [[following]] differences over [[selection.]]","[[Don]] Friday for their friendly against Scotland at Murrayfield more than a year after the [[30-7year-old]] wing announced he was [[Pretiring]] [[followiwng]] differences over [[selectioxn.]]",0.0,1.9872928857803345,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996564388275146,
    ""index"": 7,
    ""word"": ""Scotland"",
    ""start"": 37,
    ""end"": 45
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.996955156326294,
    ""index"": 9,
    ""word"": ""Murray"",
    ""start"": 49,
    ""end"": 55
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9933597445487976,
    ""index"": 10,
    ""word"": ""##field"",
    ""start"": 55,
    ""end"": 60
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9991672039031982,
    ""index"": 1,
    ""word"": ""Don"",
    ""start"": 0,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9881256818771362,
    ""index"": 2,
    ""word"": ""Friday"",
    ""start"": 5,
    ""end"": 11
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997709393501282,
    ""index"": 7,
    ""word"": ""Scotland"",
    ""start"": 39,
    ""end"": 47
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9976550340652466,
    ""index"": 9,
    ""word"": ""Murray"",
    ""start"": 51,
    ""end"": 57
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9945940375328064,
    ""index"": 10,
    ""word"": ""##field"",
    ""start"": 57,
    ""end"": 62
  }
]","NER",212,"Successful"
"[[Cuttitta,]] who trainer [[George]] [[Coste]] said was certain to play on Saturday week, was named in [[a]] 21-man squad lacking only two of the team [[beaten]] 54-21 by England at Twickenham last month.","[[C7uttitta,]] who trainer [[Gzeorge]] [[tCoste]] said was certain to play on Saturday week, was named in [[aO]] 21-man squad lacking only two of the team [[beaten@]] 54-21 by England at Twickenham last month.",5.962458610534668,11.737048149108887,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9974656105041504,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9773381948471069,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.99004727602005,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993751645088196,
    ""index"": 7,
    ""word"": ""George"",
    ""start"": 22,
    ""end"": 28
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995706677436829,
    ""index"": 8,
    ""word"": ""Co"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986615180969238,
    ""index"": 9,
    ""word"": ""##ste"",
    ""start"": 31,
    ""end"": 34
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997183680534363,
    ""index"": 38,
    ""word"": ""England"",
    ""start"": 151,
    ""end"": 158
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9977134466171265,
    ""index"": 40,
    ""word"": ""T"",
    ""start"": 162,
    ""end"": 163
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9942703247070312,
    ""index"": 41,
    ""word"": ""##wick"",
    ""start"": 163,
    ""end"": 167
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9952126741409302,
    ""index"": 42,
    ""word"": ""##enham"",
    ""start"": 167,
    ""end"": 172
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9453437328338623,
    ""index"": 1,
    ""word"": ""C"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.46727392077445984,
    ""index"": 2,
    ""word"": ""##7"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9563193917274475,
    ""index"": 3,
    ""word"": ""##utt"",
    ""start"": 3,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8750014305114746,
    ""index"": 4,
    ""word"": ""##itt"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9586224555969238,
    ""index"": 5,
    ""word"": ""##a"",
    ""start"": 9,
    ""end"": 10
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.999515175819397,
    ""index"": 9,
    ""word"": ""G"",
    ""start"": 24,
    ""end"": 25
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9964430928230286,
    ""index"": 10,
    ""word"": ""##ze"",
    ""start"": 25,
    ""end"": 28
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6913273930549622,
    ""index"": 11,
    ""word"": ""##or"",
    ""start"": 28,
    ""end"": 30
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.998568058013916,
    ""index"": 12,
    ""word"": ""##ge"",
    ""start"": 30,
    ""end"": 32
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9966629147529602,
    ""index"": 13,
    ""word"": ""t"",
    ""start"": 33,
    ""end"": 34
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9880886673927307,
    ""index"": 14,
    ""word"": ""##C"",
    ""start"": 35,
    ""end"": 36
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9413062930107117,
    ""index"": 15,
    ""word"": ""##ost"",
    ""start"": 36,
    ""end"": 39
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9225763082504272,
    ""index"": 16,
    ""word"": ""##e"",
    ""start"": 39,
    ""end"": 40
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996849298477173,
    ""index"": 47,
    ""word"": ""England"",
    ""start"": 161,
    ""end"": 168
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9976221919059753,
    ""index"": 49,
    ""word"": ""T"",
    ""start"": 172,
    ""end"": 173
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9959898591041565,
    ""index"": 50,
    ""word"": ""##wick"",
    ""start"": 173,
    ""end"": 177
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9943994879722595,
    ""index"": 51,
    ""word"": ""##enham"",
    ""start"": 177,
    ""end"": 182
  }
]","NER",212,"Successful"
"[[Stefano]] Bordon is out through illness and Coste said he had dropped back row Corrado [[Covi,]] who had [[been]] recalled for the England game after five years [[out]] of the [[national]] team.","[[SteLfano]] Bordon is out through illness and Coste said he had dropped back row Corrado [[xCovi,]] who had [[b1een]] recalled for the England game after five years [[ouPt]] of the [[national_]] team.",9.869058609008789,13.935203552246094,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993323683738708,
    ""index"": 1,
    ""word"": ""Stefano"",
    ""start"": 0,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995278120040894,
    ""index"": 2,
    ""word"": ""Bo"",
    ""start"": 8,
    ""end"": 10
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986862540245056,
    ""index"": 3,
    ""word"": ""##rdon"",
    ""start"": 10,
    ""end"": 14
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9957525730133057,
    ""index"": 9,
    ""word"": ""Co"",
    ""start"": 42,
    ""end"": 44
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8826857805252075,
    ""index"": 10,
    ""word"": ""##ste"",
    ""start"": 44,
    ""end"": 47
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996392726898193,
    ""index"": 17,
    ""word"": ""Co"",
    ""start"": 77,
    ""end"": 79
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9982226490974426,
    ""index"": 18,
    ""word"": ""##rra"",
    ""start"": 79,
    ""end"": 82
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992175102233887,
    ""index"": 19,
    ""word"": ""##do"",
    ""start"": 82,
    ""end"": 84
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988105297088623,
    ""index"": 20,
    ""word"": ""Co"",
    ""start"": 85,
    ""end"": 87
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9971835017204285,
    ""index"": 21,
    ""word"": ""##vi"",
    ""start"": 87,
    ""end"": 89
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997126460075378,
    ""index"": 29,
    ""word"": ""England"",
    ""start"": 121,
    ""end"": 128
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9991664886474609,
    ""index"": 1,
    ""word"": ""St"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8698808550834656,
    ""index"": 2,
    ""word"": ""##e"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9838332533836365,
    ""index"": 4,
    ""word"": ""##fan"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988816380500793,
    ""index"": 5,
    ""word"": ""##o"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.999553382396698,
    ""index"": 6,
    ""word"": ""Bo"",
    ""start"": 10,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9980331063270569,
    ""index"": 7,
    ""word"": ""##rdon"",
    ""start"": 12,
    ""end"": 16
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9938749670982361,
    ""index"": 13,
    ""word"": ""Co"",
    ""start"": 44,
    ""end"": 46
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7233262658119202,
    ""index"": 14,
    ""word"": ""##ste"",
    ""start"": 46,
    ""end"": 49
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995513558387756,
    ""index"": 21,
    ""word"": ""Co"",
    ""start"": 79,
    ""end"": 81
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9888854026794434,
    ""index"": 22,
    ""word"": ""##rra"",
    ""start"": 81,
    ""end"": 84
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990713596343994,
    ""index"": 23,
    ""word"": ""##do"",
    ""start"": 84,
    ""end"": 86
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.807953417301178,
    ""index"": 24,
    ""word"": ""x"",
    ""start"": 87,
    ""end"": 88
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7670169472694397,
    ""index"": 25,
    ""word"": ""##C"",
    ""start"": 89,
    ""end"": 90
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8491870164871216,
    ""index"": 26,
    ""word"": ""##ov"",
    ""start"": 90,
    ""end"": 92
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9569876194000244,
    ""index"": 27,
    ""word"": ""##i"",
    ""start"": 92,
    ""end"": 93
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997816681861877,
    ""index"": 37,
    ""word"": ""England"",
    ""start"": 127,
    ""end"": 134
  }
]","NER",212,"Successful"
"Cuttitta [[announced]] his retirement after the 1995 World Cup, where he [[took]] issue with being [[dropped]] from the Italy side that faced [[England]] in the pool [[stages.]]","Cuttitta [[annou<nced]] his retirement after the 1995 World Cup, where he [[t^ook]] issue with being [[droppe+d]] from the Italy side that faced [[Englanad]] in the pool [[staAges.]]",2.890524387359619,6.169721603393555,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9967523813247681,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9444348216056824,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.949337363243103,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9862729907035828,
    ""index"": 10,
    ""word"": ""World"",
    ""start"": 49,
    ""end"": 54
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998737633228302,
    ""index"": 11,
    ""word"": ""Cup"",
    ""start"": 55,
    ""end"": 58
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996987581253052,
    ""index"": 22,
    ""word"": ""Italy"",
    ""start"": 108,
    ""end"": 113
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996806383132935,
    ""index"": 26,
    ""word"": ""England"",
    ""start"": 130,
    ""end"": 137
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9981814622879028,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9883600473403931,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9766843318939209,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9875413775444031,
    ""index"": 15,
    ""word"": ""World"",
    ""start"": 51,
    ""end"": 56
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9988759160041809,
    ""index"": 16,
    ""word"": ""Cup"",
    ""start"": 57,
    ""end"": 60
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996289014816284,
    ""index"": 33,
    ""word"": ""Italy"",
    ""start"": 114,
    ""end"": 119
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9736744165420532,
    ""index"": 37,
    ""word"": ""En"",
    ""start"": 136,
    ""end"": 138
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8821389079093933,
    ""index"": 38,
    ""word"": ""##g"",
    ""start"": 138,
    ""end"": 139
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6203749775886536,
    ""index"": 39,
    ""word"": ""##lana"",
    ""start"": 139,
    ""end"": 143
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7303075194358826,
    ""index"": 40,
    ""word"": ""##d"",
    ""start"": 144,
    ""end"": 145
  }
]","NER",212,"Successful"
"Coste [[said]] he had [[approached]] the player two [[months]] ago about a comeback.","Coste [[Jsaid]] he had [[appwroached]] the player two [[kmontXhse]] ago about a comeback.",1.988715648651123,4.602993965148926,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988347887992859,
    ""index"": 1,
    ""word"": ""Co"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9898808598518372,
    ""index"": 2,
    ""word"": ""##ste"",
    ""start"": 2,
    ""end"": 5
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989696741104126,
    ""index"": 1,
    ""word"": ""Co"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9947425127029419,
    ""index"": 2,
    ""word"": ""##ste"",
    ""start"": 2,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9985243678092957,
    ""index"": 3,
    ""word"": ""J"",
    ""start"": 6,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6798449158668518,
    ""index"": 4,
    ""word"": ""##sai"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9309123158454895,
    ""index"": 5,
    ""word"": ""##d"",
    ""start"": 11,
    ""end"": 12
  }
]","NER",212,"Successful"
""" He ended the [[World]] Cup [[on]] [[the]] wrong note,"" Coste [[said.]]",""" He ended the [[WorCld]] Cup [[o83n]] [[th>e]] wrong note,"" Coste [[Ysaid.]]",1.9841158390045166,2.972766160964966,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9876983761787415,
    ""index"": 5,
    ""word"": ""World"",
    ""start"": 15,
    ""end"": 20
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9989114999771118,
    ""index"": 6,
    ""word"": ""Cup"",
    ""start"": 21,
    ""end"": 24
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986914992332458,
    ""index"": 13,
    ""word"": ""Co"",
    ""start"": 45,
    ""end"": 47
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9854243397712708,
    ""index"": 14,
    ""word"": ""##ste"",
    ""start"": 47,
    ""end"": 50
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9903213381767273,
    ""index"": 5,
    ""word"": ""W"",
    ""start"": 15,
    ""end"": 16
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9730371832847595,
    ""index"": 6,
    ""word"": ""##or"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9220616221427917,
    ""index"": 7,
    ""word"": ""##C"",
    ""start"": 18,
    ""end"": 19
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.97529536485672,
    ""index"": 8,
    ""word"": ""##ld"",
    ""start"": 20,
    ""end"": 22
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9987252354621887,
    ""index"": 9,
    ""word"": ""Cup"",
    ""start"": 23,
    ""end"": 26
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9979273080825806,
    ""index"": 21,
    ""word"": ""Co"",
    ""start"": 53,
    ""end"": 55
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9813829064369202,
    ""index"": 22,
    ""word"": ""##ste"",
    ""start"": 55,
    ""end"": 58
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9934558272361755,
    ""index"": 23,
    ""word"": ""Y"",
    ""start"": 59,
    ""end"": 60
  }
]","NER",212,"Successful"
""" I thought it [[would]] be [[useful]] to [[have]] him back and he [[said]] he would be available.",""" I thought it [[wouldK]] be [[uqsef@ul]] to [[have6]] him back and he [[6said]] he would be available.",0.0,2.823822021484375,"[]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9699414968490601,
    ""index"": 8,
    ""word"": ""u"",
    ""start"": 26,
    ""end"": 27
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9568237662315369,
    ""index"": 9,
    ""word"": ""##q"",
    ""start"": 27,
    ""end"": 28
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8970568180084229,
    ""index"": 10,
    ""word"": ""##sef"",
    ""start"": 29,
    ""end"": 32
  }
]","NER",212,"Successful"
"I think now is [[the]] [[right]] [[time]] for [[him]] to return.""","I think now is [[thKe]] [[rightb]] [[timPe]] for [[AZhim]] to return.""",0.0,2.3519680500030518,"[]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9837465882301331,
    ""index"": 15,
    ""word"": ""A"",
    ""start"": 40,
    ""end"": 41
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4576093852519989,
    ""index"": 16,
    ""word"": ""##Z"",
    ""start"": 42,
    ""end"": 43
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9106120467185974,
    ""index"": 17,
    ""word"": ""##him"",
    ""start"": 44,
    ""end"": 47
  }
]","NER",212,"Successful"
