"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Takuya]] [[Takagi]] scored the winner in the 88th minute, rising to head a Hiroshige Yanagimoto cross towards the Syrian goal which goalkeeper Salem Bitar appeared to have covered but then allowed to slip into the net.","[[Takuy‭⁦‮⁦]] [[⁩⁦a⁩‬⁩‬Takagi]] scored the winner in the 88th minute, rising to head a Hiroshige Yanagimoto cross towards the Syrian goal which goalkeeper Salem Bitar appeared to have covered but then allowed to slip into the net.",15.929515838623047,16.859039306640625,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996896982192993,
    ""index"": 1,
    ""word"": ""Ta"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989758729934692,
    ""index"": 2,
    ""word"": ""##ku"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994668364524841,
    ""index"": 3,
    ""word"": ""##ya"",
    ""start"": 4,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994038343429565,
    ""index"": 4,
    ""word"": ""Ta"",
    ""start"": 7,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9613255858421326,
    ""index"": 5,
    ""word"": ""##ka"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9949530363082886,
    ""index"": 6,
    ""word"": ""##gi"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995459914207458,
    ""index"": 20,
    ""word"": ""Hi"",
    ""start"": 69,
    ""end"": 71
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986799359321594,
    ""index"": 21,
    ""word"": ""##ros"",
    ""start"": 71,
    ""end"": 74
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9974263310432434,
    ""index"": 22,
    ""word"": ""##hi"",
    ""start"": 74,
    ""end"": 76
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988678693771362,
    ""index"": 23,
    ""word"": ""##ge"",
    ""start"": 76,
    ""end"": 78
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990857839584351,
    ""index"": 24,
    ""word"": ""Yan"",
    ""start"": 79,
    ""end"": 82
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9960129261016846,
    ""index"": 25,
    ""word"": ""##agi"",
    ""start"": 82,
    ""end"": 85
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9877526760101318,
    ""index"": 26,
    ""word"": ""##moto"",
    ""start"": 85,
    ""end"": 89
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9988692402839661,
    ""index"": 30,
    ""word"": ""Syrian"",
    ""start"": 108,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995860457420349,
    ""index"": 34,
    ""word"": ""Salem"",
    ""start"": 137,
    ""end"": 142
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997879862785339,
    ""index"": 35,
    ""word"": ""Bit"",
    ""start"": 143,
    ""end"": 146
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989547729492188,
    ""index"": 36,
    ""word"": ""##ar"",
    ""start"": 146,
    ""end"": 148
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996469020843506,
    ""index"": 1,
    ""word"": ""Ta"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9982872605323792,
    ""index"": 2,
    ""word"": ""##ku"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990322589874268,
    ""index"": 3,
    ""word"": ""##y"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9943192601203918,
    ""index"": 4,
    ""word"": ""a"",
    ""start"": 12,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9680518507957458,
    ""index"": 5,
    ""word"": ""##T"",
    ""start"": 17,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9304869771003723,
    ""index"": 6,
    ""word"": ""##aka"",
    ""start"": 18,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9952267408370972,
    ""index"": 7,
    ""word"": ""##gi"",
    ""start"": 21,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995167255401611,
    ""index"": 21,
    ""word"": ""Hi"",
    ""start"": 79,
    ""end"": 81
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9984526634216309,
    ""index"": 22,
    ""word"": ""##ros"",
    ""start"": 81,
    ""end"": 84
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9973648190498352,
    ""index"": 23,
    ""word"": ""##hi"",
    ""start"": 84,
    ""end"": 86
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989340901374817,
    ""index"": 24,
    ""word"": ""##ge"",
    ""start"": 86,
    ""end"": 88
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.998980700969696,
    ""index"": 25,
    ""word"": ""Yan"",
    ""start"": 89,
    ""end"": 92
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9961154460906982,
    ""index"": 26,
    ""word"": ""##agi"",
    ""start"": 92,
    ""end"": 95
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.98637855052948,
    ""index"": 27,
    ""word"": ""##moto"",
    ""start"": 95,
    ""end"": 99
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998859167098999,
    ""index"": 31,
    ""word"": ""Syrian"",
    ""start"": 118,
    ""end"": 124
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996324777603149,
    ""index"": 35,
    ""word"": ""Salem"",
    ""start"": 147,
    ""end"": 152
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997983574867249,
    ""index"": 36,
    ""word"": ""Bit"",
    ""start"": 153,
    ""end"": 156
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.998814582824707,
    ""index"": 37,
    ""word"": ""##ar"",
    ""start"": 156,
    ""end"": 158
  }
]","NER",23,"Successful"
"It was the second costly blunder [[by]] [[Syria]] in four minutes.","It was the second costly blunder [[b‭⁦‮⁦]] [[⁩⁦y⁩‬⁩‬Syria]] in four minutes.",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997512698173523,
    ""index"": 10,
    ""word"": ""Syria"",
    ""start"": 36,
    ""end"": 41
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9247053861618042,
    ""index"": 10,
    ""word"": ""y"",
    ""start"": 41,
    ""end"": 42
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.950348436832428,
    ""index"": 11,
    ""word"": ""##S"",
    ""start"": 46,
    ""end"": 47
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8851767182350159,
    ""index"": 12,
    ""word"": ""##yr"",
    ""start"": 47,
    ""end"": 49
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9741824269294739,
    ""index"": 13,
    ""word"": ""##ia"",
    ""start"": 49,
    ""end"": 51
  }
]","NER",13,"Failed"
"Defender Hassan Abbas rose to intercept a long ball into the area in the 84th minute but only managed to divert it into the top corner of [[Bitar]] 's goal.","Defender Hassan Abbas rose to intercept a long ball into the area in the 84th minute but only managed to divert it into the top corner of [[B‭⁦‮⁦t⁩⁦i⁩‬⁩‬ar]] 's goal.",1.9993224143981934,1.9993727207183838,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995805621147156,
    ""index"": 3,
    ""word"": ""Hassan"",
    ""start"": 9,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997418522834778,
    ""index"": 4,
    ""word"": ""Abbas"",
    ""start"": 16,
    ""end"": 21
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9271376729011536,
    ""index"": 31,
    ""word"": ""Bit"",
    ""start"": 138,
    ""end"": 141
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9763095378875732,
    ""index"": 32,
    ""word"": ""##ar"",
    ""start"": 141,
    ""end"": 143
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996150732040405,
    ""index"": 3,
    ""word"": ""Hassan"",
    ""start"": 9,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.999757707118988,
    ""index"": 4,
    ""word"": ""Abbas"",
    ""start"": 16,
    ""end"": 21
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6897866129875183,
    ""index"": 31,
    ""word"": ""B"",
    ""start"": 138,
    ""end"": 139
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8783603310585022,
    ""index"": 32,
    ""word"": ""##tia"",
    ""start"": 143,
    ""end"": 152
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9812594056129456,
    ""index"": 33,
    ""word"": ""##r"",
    ""start"": 152,
    ""end"": 153
  }
]","NER",13,"Successful"
"[[Nader]] Jokhadar had given Syria the lead with a well-struck header in the seventh minute.","[[N‭⁦‮⁦d⁩⁦a⁩‬⁩‬er]] Jokhadar had given Syria the lead with a well-struck header in the seventh minute.",4.993921756744385,5.993750095367432,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997338652610779,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996080994606018,
    ""index"": 2,
    ""word"": ""##der"",
    ""start"": 2,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996825456619263,
    ""index"": 3,
    ""word"": ""Jo"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9970002770423889,
    ""index"": 4,
    ""word"": ""##kha"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9978972673416138,
    ""index"": 5,
    ""word"": ""##dar"",
    ""start"": 11,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997958540916443,
    ""index"": 8,
    ""word"": ""Syria"",
    ""start"": 25,
    ""end"": 30
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993249177932739,
    ""index"": 1,
    ""word"": ""N"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992617964744568,
    ""index"": 2,
    ""word"": ""##dae"",
    ""start"": 5,
    ""end"": 14
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993378520011902,
    ""index"": 3,
    ""word"": ""##r"",
    ""start"": 14,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996923208236694,
    ""index"": 4,
    ""word"": ""Jo"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9973716735839844,
    ""index"": 5,
    ""word"": ""##kha"",
    ""start"": 18,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9987615346908569,
    ""index"": 6,
    ""word"": ""##dar"",
    ""start"": 21,
    ""end"": 24
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997945427894592,
    ""index"": 9,
    ""word"": ""Syria"",
    ""start"": 35,
    ""end"": 40
  }
]","NER",23,"Successful"
"Japan then laid siege to the Syrian penalty area for most of the game but rarely [[breached]] the Syrian defence.","Japan then laid siege to the Syrian penalty area for most of the game but rarely [[bre‭⁦‮⁦c⁩⁦a⁩‬⁩‬hed]] the Syrian defence.",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997561573982239,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9990905523300171,
    ""index"": 7,
    ""word"": ""Syrian"",
    ""start"": 29,
    ""end"": 35
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.99899822473526,
    ""index"": 20,
    ""word"": ""Syrian"",
    ""start"": 94,
    ""end"": 100
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997598528862,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9990992546081543,
    ""index"": 7,
    ""word"": ""Syrian"",
    ""start"": 29,
    ""end"": 35
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998915433883667,
    ""index"": 21,
    ""word"": ""Syrian"",
    ""start"": 104,
    ""end"": 110
  }
]","NER",13,"Failed"
"Bitar pulled off fine saves whenever [[they]] did.","Bitar pulled off fine saves whenever [[t‭⁦‮⁦e⁩⁦h⁩‬⁩‬y]] did.",0.0,1.9620893001556396,"[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6456218957901001,
    ""index"": 1,
    ""word"": ""Bit"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.944524884223938,
    ""index"": 2,
    ""word"": ""##ar"",
    ""start"": 3,
    ""end"": 5
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9981935620307922,
    ""index"": 1,
    ""word"": ""Bit"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9638957381248474,
    ""index"": 2,
    ""word"": ""##ar"",
    ""start"": 3,
    ""end"": 5
  }
]","NER",23,"Successful"
"Japan coach Shu Kamo said:'' The [[Syrian]] own goal proved lucky for us.","Japan coach Shu Kamo said:'' The [[S‭⁦‮⁦r⁩⁦y⁩‬⁩‬ian]] own goal proved lucky for us.",2.9947125911712646,2.996055841445923,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997724890708923,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986935257911682,
    ""index"": 3,
    ""word"": ""Shu"",
    ""start"": 12,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997281432151794,
    ""index"": 4,
    ""word"": ""Ka"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.996290922164917,
    ""index"": 5,
    ""word"": ""##mo"",
    ""start"": 18,
    ""end"": 20
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998503565788269,
    ""index"": 11,
    ""word"": ""Syrian"",
    ""start"": 33,
    ""end"": 39
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997873902320862,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9987755417823792,
    ""index"": 3,
    ""word"": ""Shu"",
    ""start"": 12,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997404217720032,
    ""index"": 4,
    ""word"": ""Ka"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9975398778915405,
    ""index"": 5,
    ""word"": ""##mo"",
    ""start"": 18,
    ""end"": 20
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5844639539718628,
    ""index"": 11,
    ""word"": ""Sr"",
    ""start"": 33,
    ""end"": 39
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6695480346679688,
    ""index"": 12,
    ""word"": ""##yi"",
    ""start"": 41,
    ""end"": 47
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7521551251411438,
    ""index"": 13,
    ""word"": ""##an"",
    ""start"": 47,
    ""end"": 49
  }
]","NER",13,"Successful"
"The Syrians scored early and then played [[defensively]] and adopted long balls which made it hard for us.'","The Syrians scored early and then played [[d‭⁦‮⁦f⁩⁦e⁩‬⁩‬ensively]] and adopted long balls which made it hard for us.'",0.0,0.0,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9969003200531006,
    ""index"": 2,
    ""word"": ""Syrian"",
    ""start"": 4,
    ""end"": 10
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9968805313110352,
    ""index"": 2,
    ""word"": ""Syrian"",
    ""start"": 4,
    ""end"": 10
  }
]","NER",13,"Failed"
"Japan, co-hosts of the World Cup in 2002 and ranked 20th in the world [[by]] [[FIFA,]] are favourites to regain their title here.","Japan, co-hosts of the World Cup in 2002 and ranked 20th in the world [[by‭⁦‮⁦F⁩⁦]] [[⁩‬⁩‬IFA,]] are favourites to regain their title here.",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998188614845276,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9795021414756775,
    ""index"": 8,
    ""word"": ""World"",
    ""start"": 23,
    ""end"": 28
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998658299446106,
    ""index"": 9,
    ""word"": ""Cup"",
    ""start"": 29,
    ""end"": 32
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9952713847160339,
    ""index"": 19,
    ""word"": ""FIFA"",
    ""start"": 73,
    ""end"": 77
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998195767402649,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9809352159500122,
    ""index"": 8,
    ""word"": ""World"",
    ""start"": 23,
    ""end"": 28
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9988322854042053,
    ""index"": 9,
    ""word"": ""Cup"",
    ""start"": 29,
    ""end"": 32
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9968881011009216,
    ""index"": 20,
    ""word"": ""IF"",
    ""start"": 84,
    ""end"": 86
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9970930814743042,
    ""index"": 21,
    ""word"": ""##A"",
    ""start"": 86,
    ""end"": 87
  }
]","NER",13,"Failed"
"Hosts UAE play Kuwait and South Korea take on Indonesia on Saturday in Group [[A]] [[matches.]]","Hosts UAE play Kuwait and South Korea take on Indonesia on Saturday in Group [[A‭⁦‮⁦m⁩⁦]] [[⁩‬⁩‬atches.]]",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998242259025574,
    ""index"": 3,
    ""word"": ""UAE"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996933937072754,
    ""index"": 5,
    ""word"": ""Kuwait"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997186064720154,
    ""index"": 7,
    ""word"": ""South"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998072981834412,
    ""index"": 8,
    ""word"": ""Korea"",
    ""start"": 32,
    ""end"": 37
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997770190238953,
    ""index"": 11,
    ""word"": ""Indonesia"",
    ""start"": 46,
    ""end"": 55
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998044371604919,
    ""index"": 3,
    ""word"": ""UAE"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996944665908813,
    ""index"": 5,
    ""word"": ""Kuwait"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997159838676453,
    ""index"": 7,
    ""word"": ""South"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.999794065952301,
    ""index"": 8,
    ""word"": ""Korea"",
    ""start"": 32,
    ""end"": 37
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997649788856506,
    ""index"": 11,
    ""word"": ""Indonesia"",
    ""start"": 46,
    ""end"": 55
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9727867841720581,
    ""index"": 16,
    ""word"": ""Am"",
    ""start"": 77,
    ""end"": 83
  }
]","NER",13,"Failed"
"All four [[teams]] are level with one point each from one game.","All four [[te‭⁦‮⁦m⁩⁦a⁩‬⁩‬s]] are level with one point each from one game.",0.0,0.0,"[]","[]","NER",13,"Failed"
"RUGBY UNION- [[CUTTITTA]] [[BACK]] FOR ITALY AFTER A YEAR.","RUGBY UNION- [[CUTTITT‭⁦‮⁦]] [[⁩⁦A⁩‬⁩‬BACK]] FOR ITALY AFTER A YEAR.",0.0,2.5361649990081787,"[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9936457872390747,
    ""index"": 1,
    ""word"": ""R"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8490535020828247,
    ""index"": 2,
    ""word"": ""##U"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9775611758232117,
    ""index"": 3,
    ""word"": ""##GB"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9891515970230103,
    ""index"": 4,
    ""word"": ""##Y"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9975639581680298,
    ""index"": 5,
    ""word"": ""UN"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9954337477684021,
    ""index"": 6,
    ""word"": ""##ION"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.451992928981781,
    ""index"": 8,
    ""word"": ""C"",
    ""start"": 13,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5722992420196533,
    ""index"": 9,
    ""word"": ""##UT"",
    ""start"": 14,
    ""end"": 16
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.43579497933387756,
    ""index"": 10,
    ""word"": ""##TI"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5691877603530884,
    ""index"": 11,
    ""word"": ""##TT"",
    ""start"": 18,
    ""end"": 20
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7549852728843689,
    ""index"": 12,
    ""word"": ""##A"",
    ""start"": 20,
    ""end"": 21
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9950615763664246,
    ""index"": 1,
    ""word"": ""R"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8880485892295837,
    ""index"": 2,
    ""word"": ""##U"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9836509823799133,
    ""index"": 3,
    ""word"": ""##GB"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9923064112663269,
    ""index"": 4,
    ""word"": ""##Y"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9981406927108765,
    ""index"": 5,
    ""word"": ""UN"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9966638684272766,
    ""index"": 6,
    ""word"": ""##ION"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7555343508720398,
    ""index"": 8,
    ""word"": ""C"",
    ""start"": 13,
    ""end"": 14
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5687007308006287,
    ""index"": 9,
    ""word"": ""##UT"",
    ""start"": 14,
    ""end"": 16
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6878218054771423,
    ""index"": 10,
    ""word"": ""##TI"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5241081714630127,
    ""index"": 11,
    ""word"": ""##TT"",
    ""start"": 18,
    ""end"": 20
  }
]","NER",23,"Successful"
"ROME [[1996-12-06]]","ROME [[1996‭⁦‮⁦1⁩⁦-⁩‬⁩‬2-06]]",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9967646598815918,
    ""index"": 1,
    ""word"": ""ROM"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9961298704147339,
    ""index"": 2,
    ""word"": ""##E"",
    ""start"": 3,
    ""end"": 4
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.663809597492218,
    ""index"": 1,
    ""word"": ""ROM"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5113533139228821,
    ""index"": 2,
    ""word"": ""##E"",
    ""start"": 3,
    ""end"": 4
  }
]","NER",13,"Failed"
"Italy recalled [[Marcello]] [[Cuttitta]]","Italy recalled [[Marcell‭⁦‮⁦]] [[⁩⁦o⁩‬⁩‬Cuttitta]]",4.946393013000488,6.806025981903076,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997743964195251,
    ""index"": 1,
    ""word"": ""Italy"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995844960212708,
    ""index"": 3,
    ""word"": ""Marcel"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995773434638977,
    ""index"": 4,
    ""word"": ""##lo"",
    ""start"": 21,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992757439613342,
    ""index"": 5,
    ""word"": ""Cut"",
    ""start"": 24,
    ""end"": 27
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9824864864349365,
    ""index"": 6,
    ""word"": ""##ti"",
    ""start"": 27,
    ""end"": 29
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9654690027236938,
    ""index"": 7,
    ""word"": ""##tta"",
    ""start"": 29,
    ""end"": 32
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997642636299133,
    ""index"": 1,
    ""word"": ""Italy"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996705055236816,
    ""index"": 3,
    ""word"": ""Marcel"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994706511497498,
    ""index"": 4,
    ""word"": ""##l"",
    ""start"": 21,
    ""end"": 22
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9964726567268372,
    ""index"": 5,
    ""word"": ""o"",
    ""start"": 29,
    ""end"": 30
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9881298542022705,
    ""index"": 6,
    ""word"": ""##C"",
    ""start"": 34,
    ""end"": 35
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9788045883178711,
    ""index"": 7,
    ""word"": ""##utt"",
    ""start"": 35,
    ""end"": 38
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9187049865722656,
    ""index"": 8,
    ""word"": ""##itt"",
    ""start"": 38,
    ""end"": 41
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9247727394104004,
    ""index"": 9,
    ""word"": ""##a"",
    ""start"": 41,
    ""end"": 42
  }
]","NER",23,"Successful"
