"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Takuya Takagi scored the [[winner]] in the 88th minute, rising to head a Hiroshige Yanagimoto cross towards the [[Syrian]] goal which goalkeeper [[Salem]] Bitar appeared to have covered but then allowed to slip into the net.","Takuya Takagi scored the [[wіnner]] in the 88th minute, rising to head a Hiroshige Yanagimoto cross towards the [[Syrіan]] goal which goalkeeper [[Sаlem]] Bitar appeared to have covered but then allowed to slip into the net.",15.929515838623047,17.881053924560547,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996896982192993,
    ""index"": 1,
    ""word"": ""Ta"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989758729934692,
    ""index"": 2,
    ""word"": ""##ku"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994668364524841,
    ""index"": 3,
    ""word"": ""##ya"",
    ""start"": 4,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994038343429565,
    ""index"": 4,
    ""word"": ""Ta"",
    ""start"": 7,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9613255858421326,
    ""index"": 5,
    ""word"": ""##ka"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9949530363082886,
    ""index"": 6,
    ""word"": ""##gi"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995459914207458,
    ""index"": 20,
    ""word"": ""Hi"",
    ""start"": 69,
    ""end"": 71
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986799359321594,
    ""index"": 21,
    ""word"": ""##ros"",
    ""start"": 71,
    ""end"": 74
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9974263310432434,
    ""index"": 22,
    ""word"": ""##hi"",
    ""start"": 74,
    ""end"": 76
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988678693771362,
    ""index"": 23,
    ""word"": ""##ge"",
    ""start"": 76,
    ""end"": 78
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990857839584351,
    ""index"": 24,
    ""word"": ""Yan"",
    ""start"": 79,
    ""end"": 82
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9960129261016846,
    ""index"": 25,
    ""word"": ""##agi"",
    ""start"": 82,
    ""end"": 85
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9877526760101318,
    ""index"": 26,
    ""word"": ""##moto"",
    ""start"": 85,
    ""end"": 89
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9988692402839661,
    ""index"": 30,
    ""word"": ""Syrian"",
    ""start"": 108,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995860457420349,
    ""index"": 34,
    ""word"": ""Salem"",
    ""start"": 137,
    ""end"": 142
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997879862785339,
    ""index"": 35,
    ""word"": ""Bit"",
    ""start"": 143,
    ""end"": 146
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989547729492188,
    ""index"": 36,
    ""word"": ""##ar"",
    ""start"": 146,
    ""end"": 148
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996787309646606,
    ""index"": 1,
    ""word"": ""Ta"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.998881995677948,
    ""index"": 2,
    ""word"": ""##ku"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994202852249146,
    ""index"": 3,
    ""word"": ""##ya"",
    ""start"": 4,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993547797203064,
    ""index"": 4,
    ""word"": ""Ta"",
    ""start"": 7,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.958827793598175,
    ""index"": 5,
    ""word"": ""##ka"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9926279187202454,
    ""index"": 6,
    ""word"": ""##gi"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994907379150391,
    ""index"": 22,
    ""word"": ""Hi"",
    ""start"": 69,
    ""end"": 71
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9984012246131897,
    ""index"": 23,
    ""word"": ""##ros"",
    ""start"": 71,
    ""end"": 74
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9969967603683472,
    ""index"": 24,
    ""word"": ""##hi"",
    ""start"": 74,
    ""end"": 76
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9987358450889587,
    ""index"": 25,
    ""word"": ""##ge"",
    ""start"": 76,
    ""end"": 78
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.998789370059967,
    ""index"": 26,
    ""word"": ""Yan"",
    ""start"": 79,
    ""end"": 82
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9952179193496704,
    ""index"": 27,
    ""word"": ""##agi"",
    ""start"": 82,
    ""end"": 85
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9771870970726013,
    ""index"": 28,
    ""word"": ""##moto"",
    ""start"": 85,
    ""end"": 89
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9923054575920105,
    ""index"": 32,
    ""word"": ""S"",
    ""start"": 108,
    ""end"": 109
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9865880608558655,
    ""index"": 33,
    ""word"": ""##yr"",
    ""start"": 109,
    ""end"": 111
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9750428795814514,
    ""index"": 34,
    ""word"": ""##і"",
    ""start"": 111,
    ""end"": 112
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9948529601097107,
    ""index"": 35,
    ""word"": ""##an"",
    ""start"": 112,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993532299995422,
    ""index"": 39,
    ""word"": ""S"",
    ""start"": 137,
    ""end"": 138
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9727530479431152,
    ""index"": 40,
    ""word"": ""##а"",
    ""start"": 138,
    ""end"": 139
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9982905983924866,
    ""index"": 41,
    ""word"": ""##lem"",
    ""start"": 139,
    ""end"": 142
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997548460960388,
    ""index"": 42,
    ""word"": ""Bit"",
    ""start"": 143,
    ""end"": 146
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9972912669181824,
    ""index"": 43,
    ""word"": ""##ar"",
    ""start"": 146,
    ""end"": 148
  }
]","NER",65,"Successful"
"It was the second [[costly]] blunder by [[Syria]] in four minutes.","It was the second [[coѕtly]] blunder by [[Sуria]] in four minutes.",0.0,2.8869051933288574,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997512698173523,
    ""index"": 10,
    ""word"": ""Syria"",
    ""start"": 36,
    ""end"": 41
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.6215788125991821,
    ""index"": 5,
    ""word"": ""coѕtly"",
    ""start"": 18,
    ""end"": 24
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9934066534042358,
    ""index"": 10,
    ""word"": ""S"",
    ""start"": 36,
    ""end"": 37
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9267658591270447,
    ""index"": 11,
    ""word"": ""##у"",
    ""start"": 37,
    ""end"": 38
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9667328596115112,
    ""index"": 12,
    ""word"": ""##ria"",
    ""start"": 38,
    ""end"": 41
  }
]","NER",65,"Successful"
"Defender Hassan [[Abbas]] [[rose]] to [[intercept]] a long ball into the area in the 84th minute but only managed to divert it into the top corner of Bitar 's goal.","Defender Hassan [[Abbаs]] [[roѕe]] to [[intercеpt]] a long ball into the area in the 84th minute but only managed to divert it into the top corner of Bitar 's goal.",1.9993224143981934,5.5661940574646,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995805621147156,
    ""index"": 3,
    ""word"": ""Hassan"",
    ""start"": 9,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997418522834778,
    ""index"": 4,
    ""word"": ""Abbas"",
    ""start"": 16,
    ""end"": 21
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9271376729011536,
    ""index"": 31,
    ""word"": ""Bit"",
    ""start"": 138,
    ""end"": 141
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9763095378875732,
    ""index"": 32,
    ""word"": ""##ar"",
    ""start"": 141,
    ""end"": 143
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995014667510986,
    ""index"": 3,
    ""word"": ""Hassan"",
    ""start"": 9,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993510842323303,
    ""index"": 4,
    ""word"": ""A"",
    ""start"": 16,
    ""end"": 17
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9657594561576843,
    ""index"": 5,
    ""word"": ""##bb"",
    ""start"": 17,
    ""end"": 19
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6392627954483032,
    ""index"": 6,
    ""word"": ""##а"",
    ""start"": 19,
    ""end"": 20
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9961990714073181,
    ""index"": 7,
    ""word"": ""##s"",
    ""start"": 20,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9661203026771545,
    ""index"": 8,
    ""word"": ""roѕe"",
    ""start"": 22,
    ""end"": 26
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9768244624137878,
    ""index"": 37,
    ""word"": ""Bit"",
    ""start"": 138,
    ""end"": 141
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9929623007774353,
    ""index"": 38,
    ""word"": ""##ar"",
    ""start"": 141,
    ""end"": 143
  }
]","NER",65,"Successful"
"[[Nader]] [[Jokhadar]] had given Syria the lead with a well-struck header in [[the]] seventh minute.","[[Nadеr]] [[Jokhadаr]] had given Syria the lead with a well-struck header in [[tһe]] seventh minute.",4.993921756744385,8.573209762573242,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997338652610779,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996080994606018,
    ""index"": 2,
    ""word"": ""##der"",
    ""start"": 2,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996825456619263,
    ""index"": 3,
    ""word"": ""Jo"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9970002770423889,
    ""index"": 4,
    ""word"": ""##kha"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9978972673416138,
    ""index"": 5,
    ""word"": ""##dar"",
    ""start"": 11,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997958540916443,
    ""index"": 8,
    ""word"": ""Syria"",
    ""start"": 25,
    ""end"": 30
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9991750121116638,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9680770039558411,
    ""index"": 2,
    ""word"": ""##d"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9774898886680603,
    ""index"": 3,
    ""word"": ""##е"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9977954626083374,
    ""index"": 4,
    ""word"": ""##r"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994932413101196,
    ""index"": 5,
    ""word"": ""Jo"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9929090738296509,
    ""index"": 6,
    ""word"": ""##kha"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8427184224128723,
    ""index"": 7,
    ""word"": ""##d"",
    ""start"": 11,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8221848607063293,
    ""index"": 8,
    ""word"": ""##а"",
    ""start"": 12,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9733672142028809,
    ""index"": 9,
    ""word"": ""##r"",
    ""start"": 13,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997486472129822,
    ""index"": 12,
    ""word"": ""Syria"",
    ""start"": 25,
    ""end"": 30
  }
]","NER",65,"Successful"
"[[Japan]] then [[laid]] siege to the Syrian penalty area for most of the game but rarely breached the Syrian defence.","[[Jаpan]] then [[laіԁ]] siege to the Syrian penalty area for most of the game but rarely breached the Syrian defence.",0.0,2.5750925540924072,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997561573982239,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9990905523300171,
    ""index"": 7,
    ""word"": ""Syrian"",
    ""start"": 29,
    ""end"": 35
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.99899822473526,
    ""index"": 20,
    ""word"": ""Syrian"",
    ""start"": 94,
    ""end"": 100
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9864742159843445,
    ""index"": 1,
    ""word"": ""J"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6392669081687927,
    ""index"": 2,
    ""word"": ""##а"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.94935142993927,
    ""index"": 3,
    ""word"": ""##pan"",
    ""start"": 2,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.99909508228302,
    ""index"": 9,
    ""word"": ""Syrian"",
    ""start"": 29,
    ""end"": 35
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9988815188407898,
    ""index"": 22,
    ""word"": ""Syrian"",
    ""start"": 94,
    ""end"": 100
  }
]","NER",65,"Successful"
"Bitar pulled off fine saves whenever [[they]] did.","Bitar pulled off fine saves whenever [[tһеy]] did.",0.0,1.9140770435333252,"[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6456218957901001,
    ""index"": 1,
    ""word"": ""Bit"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.944524884223938,
    ""index"": 2,
    ""word"": ""##ar"",
    ""start"": 3,
    ""end"": 5
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9955814480781555,
    ""index"": 1,
    ""word"": ""Bit"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9184955358505249,
    ""index"": 2,
    ""word"": ""##ar"",
    ""start"": 3,
    ""end"": 5
  }
]","NER",65,"Successful"
"[[Japan]] coach [[Shu]] [[Kamo]] said:'' The Syrian own goal proved lucky for us.","[[Jaрan]] coach [[Sһu]] [[Kamο]] said:'' The Syrian own goal proved lucky for us.",2.9947125911712646,3.8364109992980957,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997724890708923,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986935257911682,
    ""index"": 3,
    ""word"": ""Shu"",
    ""start"": 12,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997281432151794,
    ""index"": 4,
    ""word"": ""Ka"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.996290922164917,
    ""index"": 5,
    ""word"": ""##mo"",
    ""start"": 18,
    ""end"": 20
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998503565788269,
    ""index"": 11,
    ""word"": ""Syrian"",
    ""start"": 33,
    ""end"": 39
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8300275802612305,
    ""index"": 1,
    ""word"": ""J"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.542791485786438,
    ""index"": 2,
    ""word"": ""##a"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.3958229124546051,
    ""index"": 3,
    ""word"": ""##р"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.6452639102935791,
    ""index"": 4,
    ""word"": ""##an"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9937492609024048,
    ""index"": 6,
    ""word"": ""Sһu"",
    ""start"": 12,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994161128997803,
    ""index"": 7,
    ""word"": ""Ka"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8993718028068542,
    ""index"": 8,
    ""word"": ""##m"",
    ""start"": 18,
    ""end"": 19
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9438737630844116,
    ""index"": 9,
    ""word"": ""##ο"",
    ""start"": 19,
    ""end"": 20
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9984419941902161,
    ""index"": 15,
    ""word"": ""Syrian"",
    ""start"": 33,
    ""end"": 39
  }
]","NER",65,"Successful"
"The Syrians scored early and then played defensively and adopted long [[balls]] [[which]] made it [[hard]] for us.'","The Syrians scored early and then played defensively and adopted long [[ballѕ]] [[whiсh]] made it [[һard]] for us.'",0.0,0.0,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9969003200531006,
    ""index"": 2,
    ""word"": ""Syrian"",
    ""start"": 4,
    ""end"": 10
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9970493316650391,
    ""index"": 2,
    ""word"": ""Syrian"",
    ""start"": 4,
    ""end"": 10
  }
]","NER",35,"Failed"
"[[Japan,]] [[co-hosts]] of the World Cup in 2002 and ranked 20th in the world by FIFA, are favourites to regain their [[title]] here.","[[Jаpan,]] [[co-һosts]] of the World Cup in 2002 and ranked 20th in the world by FIFA, are favourites to regain their [[titlе]] here.",0.0,2.9810593128204346,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998188614845276,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9795021414756775,
    ""index"": 8,
    ""word"": ""World"",
    ""start"": 23,
    ""end"": 28
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998658299446106,
    ""index"": 9,
    ""word"": ""Cup"",
    ""start"": 29,
    ""end"": 32
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9952713847160339,
    ""index"": 19,
    ""word"": ""FIFA"",
    ""start"": 73,
    ""end"": 77
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9980744123458862,
    ""index"": 1,
    ""word"": ""J"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9849354028701782,
    ""index"": 2,
    ""word"": ""##а"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9980494976043701,
    ""index"": 3,
    ""word"": ""##pan"",
    ""start"": 2,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9885064363479614,
    ""index"": 10,
    ""word"": ""World"",
    ""start"": 23,
    ""end"": 28
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9990966320037842,
    ""index"": 11,
    ""word"": ""Cup"",
    ""start"": 29,
    ""end"": 32
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9979833364486694,
    ""index"": 21,
    ""word"": ""FIFA"",
    ""start"": 73,
    ""end"": 77
  }
]","NER",65,"Successful"
"[[Hosts]] UAE play Kuwait and South Korea take on Indonesia on [[Saturday]] in Group A [[matches.]]","[[Ηosts]] UAE play Kuwait and South Korea take on Indonesia on [[Saturdаy]] in Group A [[mаtches.]]",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998242259025574,
    ""index"": 3,
    ""word"": ""UAE"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996933937072754,
    ""index"": 5,
    ""word"": ""Kuwait"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997186064720154,
    ""index"": 7,
    ""word"": ""South"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998072981834412,
    ""index"": 8,
    ""word"": ""Korea"",
    ""start"": 32,
    ""end"": 37
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997770190238953,
    ""index"": 11,
    ""word"": ""Indonesia"",
    ""start"": 46,
    ""end"": 55
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997597336769104,
    ""index"": 4,
    ""word"": ""UAE"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997126460075378,
    ""index"": 6,
    ""word"": ""Kuwait"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997426867485046,
    ""index"": 8,
    ""word"": ""South"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997959733009338,
    ""index"": 9,
    ""word"": ""Korea"",
    ""start"": 32,
    ""end"": 37
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.999782145023346,
    ""index"": 12,
    ""word"": ""Indonesia"",
    ""start"": 46,
    ""end"": 55
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9914358258247375,
    ""index"": 14,
    ""word"": ""Sa"",
    ""start"": 59,
    ""end"": 61
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9827759265899658,
    ""index"": 15,
    ""word"": ""##tur"",
    ""start"": 61,
    ""end"": 64
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9788833260536194,
    ""index"": 16,
    ""word"": ""##d"",
    ""start"": 64,
    ""end"": 65
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9399204850196838,
    ""index"": 17,
    ""word"": ""##а"",
    ""start"": 65,
    ""end"": 66
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9746432304382324,
    ""index"": 18,
    ""word"": ""##y"",
    ""start"": 66,
    ""end"": 67
  }
]","NER",35,"Failed"
"All four teams [[are]] level with one point [[each]] from one game.","All four teams [[аre]] level with one point [[eасh]] from one game.",0.0,0.0,"[]","[]","NER",35,"Failed"
"[[RUGBY]] UNION- [[CUTTITTA]] BACK FOR ITALY [[AFTER]] A YEAR.","[[RUGBΥ]] UNION- [[CUTTIΤTA]] BACK FOR ITALY [[AFΤER]] A YEAR.",0.0,1.4763801097869873,"[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9936457872390747,
    ""index"": 1,
    ""word"": ""R"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8490535020828247,
    ""index"": 2,
    ""word"": ""##U"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9775611758232117,
    ""index"": 3,
    ""word"": ""##GB"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9891515970230103,
    ""index"": 4,
    ""word"": ""##Y"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9975639581680298,
    ""index"": 5,
    ""word"": ""UN"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9954337477684021,
    ""index"": 6,
    ""word"": ""##ION"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.451992928981781,
    ""index"": 8,
    ""word"": ""C"",
    ""start"": 13,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5722992420196533,
    ""index"": 9,
    ""word"": ""##UT"",
    ""start"": 14,
    ""end"": 16
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.43579497933387756,
    ""index"": 10,
    ""word"": ""##TI"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5691877603530884,
    ""index"": 11,
    ""word"": ""##TT"",
    ""start"": 18,
    ""end"": 20
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7549852728843689,
    ""index"": 12,
    ""word"": ""##A"",
    ""start"": 20,
    ""end"": 21
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.47125083208084106,
    ""index"": 1,
    ""word"": ""RUGBΥ"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9965894222259521,
    ""index"": 2,
    ""word"": ""UN"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9756816029548645,
    ""index"": 3,
    ""word"": ""##ION"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4719765782356262,
    ""index"": 5,
    ""word"": ""C"",
    ""start"": 13,
    ""end"": 14
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.4624395966529846,
    ""index"": 6,
    ""word"": ""##UT"",
    ""start"": 14,
    ""end"": 16
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5013378262519836,
    ""index"": 7,
    ""word"": ""##TI"",
    ""start"": 16,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5030656456947327,
    ""index"": 8,
    ""word"": ""##Τ"",
    ""start"": 18,
    ""end"": 19
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.45623859763145447,
    ""index"": 9,
    ""word"": ""##TA"",
    ""start"": 19,
    ""end"": 21
  }
]","NER",65,"Successful"
