"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[ROME]] [[1996-12-06]]","[[‭⁦‮⁦O⁩⁦R⁩‬⁩‬‭⁦‮⁦E⁩⁦M⁩‬⁩‬‭⁦‮⁦1⁩⁦]] [[⁩‬⁩‬‭⁦‮⁦9⁩⁦9⁩‬⁩‬6‭⁦‮⁦1⁩⁦-⁩‬⁩‬2-06]]",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9967646598815918,
    ""index"": 1,
    ""word"": ""ROM"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9961298704147339,
    ""index"": 2,
    ""word"": ""##E"",
    ""start"": 3,
    ""end"": 4
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9824840426445007,
    ""index"": 1,
    ""word"": ""OR"",
    ""start"": 4,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7928180694580078,
    ""index"": 2,
    ""word"": ""##EM"",
    ""start"": 16,
    ""end"": 20
  }
]","NER",57,"Failed"
"[[Italy]] [[recalled]] [[Marcello]] Cuttitta","[[Ita‭⁦‮⁦y⁩⁦l⁩‬⁩‬]] [[‭⁦‮⁦e⁩⁦r⁩‬⁩‬calle‭⁦‮⁦]] [[⁩⁦d⁩‬⁩‬‭⁦‮⁦a⁩⁦M⁩‬⁩‬rc‭⁦‮⁦l⁩⁦e⁩‬⁩‬lo]] Cuttitta",4.946393013000488,7.139384746551514,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997743964195251,
    ""index"": 1,
    ""word"": ""Italy"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995844960212708,
    ""index"": 3,
    ""word"": ""Marcel"",
    ""start"": 15,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995773434638977,
    ""index"": 4,
    ""word"": ""##lo"",
    ""start"": 21,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992757439613342,
    ""index"": 5,
    ""word"": ""Cut"",
    ""start"": 24,
    ""end"": 27
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9824864864349365,
    ""index"": 6,
    ""word"": ""##ti"",
    ""start"": 27,
    ""end"": 29
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9654690027236938,
    ""index"": 7,
    ""word"": ""##tta"",
    ""start"": 29,
    ""end"": 32
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.507742166519165,
    ""index"": 1,
    ""word"": ""It"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.435026615858078,
    ""index"": 2,
    ""word"": ""##ay"",
    ""start"": 2,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.46600571274757385,
    ""index"": 3,
    ""word"": ""##l"",
    ""start"": 10,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5258088707923889,
    ""index"": 5,
    ""word"": ""##cal"",
    ""start"": 28,
    ""end"": 31
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9130005240440369,
    ""index"": 6,
    ""word"": ""##le"",
    ""start"": 31,
    ""end"": 33
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9437177777290344,
    ""index"": 7,
    ""word"": ""da"",
    ""start"": 40,
    ""end"": 50
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6453730463981628,
    ""index"": 8,
    ""word"": ""##M"",
    ""start"": 52,
    ""end"": 53
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.37485113739967346,
    ""index"": 9,
    ""word"": ""##rcle"",
    ""start"": 57,
    ""end"": 67
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9656578302383423,
    ""index"": 10,
    ""word"": ""##lo"",
    ""start"": 71,
    ""end"": 73
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9959612488746643,
    ""index"": 11,
    ""word"": ""Cut"",
    ""start"": 74,
    ""end"": 77
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9077262878417969,
    ""index"": 12,
    ""word"": ""##ti"",
    ""start"": 77,
    ""end"": 79
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7343968749046326,
    ""index"": 13,
    ""word"": ""##tta"",
    ""start"": 79,
    ""end"": 82
  }
]","NER",107,"Successful"
"on [[Friday]] for [[their]] [[friendly]] against Scotland at Murrayfield more [[than]] [[a]] [[year]] after the 30-year-old wing announced he was retiring following differences over selection.","on [[Fri‭⁦‮⁦a⁩⁦d⁩‬⁩‬y]] for [[th‭⁦‮⁦i⁩⁦e⁩‬⁩‬r]] [[frie‭⁦‮⁦d⁩⁦n⁩‬⁩‬ly]] against Scotland at Murrayfield more [[than‭⁦‮⁦‭⁦‮⁦]] [[⁩⁦a⁩‬⁩‬⁩⁦]] [[⁩‬⁩‬year]] after the 30-year-old wing announced he was retiring following differences over selection.",0.0,2.9823505878448486,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996564388275146,
    ""index"": 7,
    ""word"": ""Scotland"",
    ""start"": 37,
    ""end"": 45
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.996955156326294,
    ""index"": 9,
    ""word"": ""Murray"",
    ""start"": 49,
    ""end"": 55
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9933597445487976,
    ""index"": 10,
    ""word"": ""##field"",
    ""start"": 55,
    ""end"": 60
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992882609367371,
    ""index"": 2,
    ""word"": ""Fr"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9871894717216492,
    ""index"": 3,
    ""word"": ""##ia"",
    ""start"": 5,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9958727955818176,
    ""index"": 4,
    ""word"": ""##dy"",
    ""start"": 13,
    ""end"": 19
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996504783630371,
    ""index"": 12,
    ""word"": ""Scotland"",
    ""start"": 67,
    ""end"": 75
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9966733455657959,
    ""index"": 14,
    ""word"": ""Murray"",
    ""start"": 79,
    ""end"": 85
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9924311637878418,
    ""index"": 15,
    ""word"": ""##field"",
    ""start"": 85,
    ""end"": 90
  }
]","NER",107,"Successful"
"Cuttitta, who trainer George [[Coste]] said was certain to [[play]] on Saturday week, was named in a 21-man [[squad]] [[lacking]] only two of the team beaten 54-21 by [[England]] at Twickenham last [[month.]]","Cuttitta, who trainer George [[C‭⁦‮⁦s⁩⁦o⁩‬⁩‬te]] said was certain to [[p‭⁦‮⁦a⁩⁦l⁩‬⁩‬y]] on Saturday week, was named in a 21-man [[squad‭⁦‮⁦l⁩⁦]] [[⁩‬⁩‬acking]] only two of the team beaten 54-21 by [[Engl‭⁦‮⁦n⁩⁦a⁩‬⁩‬d]] at Twickenham last [[mont‭⁦‮⁦.⁩⁦h⁩‬⁩‬]]",5.962458610534668,10.304593086242676,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9974656105041504,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9773381948471069,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.99004727602005,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993751645088196,
    ""index"": 7,
    ""word"": ""George"",
    ""start"": 22,
    ""end"": 28
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995706677436829,
    ""index"": 8,
    ""word"": ""Co"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986615180969238,
    ""index"": 9,
    ""word"": ""##ste"",
    ""start"": 31,
    ""end"": 34
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997183680534363,
    ""index"": 38,
    ""word"": ""England"",
    ""start"": 151,
    ""end"": 158
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9977134466171265,
    ""index"": 40,
    ""word"": ""T"",
    ""start"": 162,
    ""end"": 163
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9942703247070312,
    ""index"": 41,
    ""word"": ""##wick"",
    ""start"": 163,
    ""end"": 167
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9952126741409302,
    ""index"": 42,
    ""word"": ""##enham"",
    ""start"": 167,
    ""end"": 172
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.997389018535614,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9870246648788452,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9920867085456848,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.999380350112915,
    ""index"": 7,
    ""word"": ""George"",
    ""start"": 22,
    ""end"": 28
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9983744621276855,
    ""index"": 8,
    ""word"": ""C"",
    ""start"": 29,
    ""end"": 30
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9799466729164124,
    ""index"": 9,
    ""word"": ""##so"",
    ""start"": 34,
    ""end"": 38
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9870174527168274,
    ""index"": 10,
    ""word"": ""##te"",
    ""start"": 42,
    ""end"": 44
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.990300178527832,
    ""index"": 42,
    ""word"": ""En"",
    ""start"": 181,
    ""end"": 183
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9881800413131714,
    ""index"": 43,
    ""word"": ""##g"",
    ""start"": 183,
    ""end"": 184
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4694233238697052,
    ""index"": 44,
    ""word"": ""##ln"",
    ""start"": 184,
    ""end"": 190
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.915469765663147,
    ""index"": 45,
    ""word"": ""##ad"",
    ""start"": 192,
    ""end"": 198
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9968570470809937,
    ""index"": 47,
    ""word"": ""T"",
    ""start"": 202,
    ""end"": 203
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9929202198982239,
    ""index"": 48,
    ""word"": ""##wick"",
    ""start"": 203,
    ""end"": 207
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9937384128570557,
    ""index"": 49,
    ""word"": ""##enham"",
    ""start"": 207,
    ""end"": 212
  }
]","NER",107,"Successful"
"[[Stefano]] [[Bordon]] is out through illness and Coste said he had dropped back row Corrado Covi, [[who]] had [[been]] recalled for the England game after five years out of the national [[team.]]","[[Stefa‭⁦‮⁦o⁩⁦n⁩‬⁩‬]] [[‭⁦‮⁦o⁩⁦B⁩‬⁩‬rdon]] is out through illness and Coste said he had dropped back row Corrado Covi, [[‭⁦‮⁦h⁩⁦w⁩‬⁩‬o]] had [[be‭⁦‮⁦n⁩⁦e⁩‬⁩‬]] recalled for the England game after five years out of the national [[tea‭⁦‮⁦.⁩⁦m⁩‬⁩‬]]",9.869058609008789,13.151816368103027,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993323683738708,
    ""index"": 1,
    ""word"": ""Stefano"",
    ""start"": 0,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995278120040894,
    ""index"": 2,
    ""word"": ""Bo"",
    ""start"": 8,
    ""end"": 10
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986862540245056,
    ""index"": 3,
    ""word"": ""##rdon"",
    ""start"": 10,
    ""end"": 14
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9957525730133057,
    ""index"": 9,
    ""word"": ""Co"",
    ""start"": 42,
    ""end"": 44
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8826857805252075,
    ""index"": 10,
    ""word"": ""##ste"",
    ""start"": 44,
    ""end"": 47
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996392726898193,
    ""index"": 17,
    ""word"": ""Co"",
    ""start"": 77,
    ""end"": 79
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9982226490974426,
    ""index"": 18,
    ""word"": ""##rra"",
    ""start"": 79,
    ""end"": 82
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992175102233887,
    ""index"": 19,
    ""word"": ""##do"",
    ""start"": 82,
    ""end"": 84
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988105297088623,
    ""index"": 20,
    ""word"": ""Co"",
    ""start"": 85,
    ""end"": 87
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9971835017204285,
    ""index"": 21,
    ""word"": ""##vi"",
    ""start"": 87,
    ""end"": 89
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997126460075378,
    ""index"": 29,
    ""word"": ""England"",
    ""start"": 121,
    ""end"": 128
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992334842681885,
    ""index"": 1,
    ""word"": ""St"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9848499298095703,
    ""index"": 2,
    ""word"": ""##ef"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9918346405029297,
    ""index"": 3,
    ""word"": ""##ao"",
    ""start"": 4,
    ""end"": 10
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9976320266723633,
    ""index"": 4,
    ""word"": ""##n"",
    ""start"": 12,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8831613063812256,
    ""index"": 5,
    ""word"": ""o"",
    ""start"": 22,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6967078447341919,
    ""index"": 6,
    ""word"": ""##B"",
    ""start"": 25,
    ""end"": 26
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7800408005714417,
    ""index"": 7,
    ""word"": ""##rdon"",
    ""start"": 30,
    ""end"": 34
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9960004687309265,
    ""index"": 13,
    ""word"": ""Co"",
    ""start"": 62,
    ""end"": 64
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8302273750305176,
    ""index"": 14,
    ""word"": ""##ste"",
    ""start"": 64,
    ""end"": 67
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996013045310974,
    ""index"": 21,
    ""word"": ""Co"",
    ""start"": 97,
    ""end"": 99
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.997991681098938,
    ""index"": 22,
    ""word"": ""##rra"",
    ""start"": 99,
    ""end"": 102
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994198083877563,
    ""index"": 23,
    ""word"": ""##do"",
    ""start"": 102,
    ""end"": 104
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9991051554679871,
    ""index"": 24,
    ""word"": ""Co"",
    ""start"": 105,
    ""end"": 107
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9960107803344727,
    ""index"": 25,
    ""word"": ""##vi"",
    ""start"": 107,
    ""end"": 109
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997796416282654,
    ""index"": 35,
    ""word"": ""England"",
    ""start"": 161,
    ""end"": 168
  }
]","NER",107,"Successful"
"Cuttitta announced his retirement after the 1995 World Cup, where he took [[issue]] [[with]] being [[dropped]] from the Italy side that faced [[England]] in the [[pool]] [[stages.]]","Cuttitta announced his retirement after the 1995 World Cup, where he took [[issu‭⁦‮⁦w⁩⁦‭⁦‮⁦]] [[⁩⁦e⁩‬⁩‬⁩‬⁩‬ith]] being [[drop‭⁦‮⁦e⁩⁦p⁩‬⁩‬d]] from the Italy side that faced [[En‭⁦‮⁦l⁩⁦g⁩‬⁩‬and]] in the [[pool‭⁦‮⁦s⁩⁦]] [[⁩‬⁩‬tages.]]",2.890524387359619,5.9425249099731445,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9967523813247681,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9444348216056824,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.949337363243103,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9862729907035828,
    ""index"": 10,
    ""word"": ""World"",
    ""start"": 49,
    ""end"": 54
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.998737633228302,
    ""index"": 11,
    ""word"": ""Cup"",
    ""start"": 55,
    ""end"": 58
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996987581253052,
    ""index"": 22,
    ""word"": ""Italy"",
    ""start"": 108,
    ""end"": 113
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996806383132935,
    ""index"": 26,
    ""word"": ""England"",
    ""start"": 130,
    ""end"": 137
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9975131750106812,
    ""index"": 1,
    ""word"": ""Cut"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9744997620582581,
    ""index"": 2,
    ""word"": ""##ti"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9460119605064392,
    ""index"": 3,
    ""word"": ""##tta"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.4615063965320587,
    ""index"": 9,
    ""word"": ""1995"",
    ""start"": 44,
    ""end"": 48
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9845858216285706,
    ""index"": 10,
    ""word"": ""World"",
    ""start"": 49,
    ""end"": 54
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9986861348152161,
    ""index"": 11,
    ""word"": ""Cup"",
    ""start"": 55,
    ""end"": 58
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996079802513123,
    ""index"": 27,
    ""word"": ""Italy"",
    ""start"": 138,
    ""end"": 143
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9987927675247192,
    ""index"": 31,
    ""word"": ""En"",
    ""start"": 160,
    ""end"": 162
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6227170825004578,
    ""index"": 32,
    ""word"": ""##l"",
    ""start"": 166,
    ""end"": 167
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.43488985300064087,
    ""index"": 33,
    ""word"": ""##gan"",
    ""start"": 169,
    ""end"": 176
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9681006073951721,
    ""index"": 34,
    ""word"": ""##d"",
    ""start"": 176,
    ""end"": 177
  }
]","NER",107,"Successful"
"[[Coste]] said he had approached the player [[two]] [[months]] ago [[about]] [[a]] [[comeback.]]","[[Co‭⁦‮⁦t⁩⁦s⁩‬⁩‬e]] said he had approached the player [[two‭⁦‮⁦m⁩⁦]] [[⁩‬⁩‬o‭⁦‮⁦t⁩⁦n⁩‬⁩‬hs]] ago [[abo‭⁦‮⁦t⁩⁦u⁩‬⁩‬]] [[a‭⁦‮⁦c⁩⁦]] [[⁩‬⁩‬omeback.]]",1.988715648651123,2.858685255050659,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9988347887992859,
    ""index"": 1,
    ""word"": ""Co"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9898808598518372,
    ""index"": 2,
    ""word"": ""##ste"",
    ""start"": 2,
    ""end"": 5
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9981350898742676,
    ""index"": 1,
    ""word"": ""Co"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9217839241027832,
    ""index"": 2,
    ""word"": ""##ts"",
    ""start"": 6,
    ""end"": 10
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9387663006782532,
    ""index"": 3,
    ""word"": ""##e"",
    ""start"": 14,
    ""end"": 15
  }
]","NER",107,"Successful"
""" He [[ended]] [[the]] [[World]] [[Cup]] [[on]] the wrong note,"" Coste said.",""" He [[ende‭⁦‮⁦]] [[⁩⁦d⁩‬⁩‬the]] [[‭⁦‮⁦o⁩⁦W⁩‬⁩‬rld]] [[Cu‭⁦‮⁦‭⁦‮⁦n⁩⁦o⁩‬⁩‬⁩⁦‭⁦‮⁦]] [[⁩⁦p⁩‬⁩‬⁩‬⁩‬]] the wrong note,"" Coste said.",1.9841158390045166,3.7106966972351074,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9876983761787415,
    ""index"": 5,
    ""word"": ""World"",
    ""start"": 15,
    ""end"": 20
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9989114999771118,
    ""index"": 6,
    ""word"": ""Cup"",
    ""start"": 21,
    ""end"": 24
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986914992332458,
    ""index"": 13,
    ""word"": ""Co"",
    ""start"": 45,
    ""end"": 47
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9854243397712708,
    ""index"": 14,
    ""word"": ""##ste"",
    ""start"": 47,
    ""end"": 50
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9274119734764099,
    ""index"": 11,
    ""word"": ""C"",
    ""start"": 41,
    ""end"": 42
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8382975459098816,
    ""index"": 12,
    ""word"": ""##uno"",
    ""start"": 42,
    ""end"": 55
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9985170960426331,
    ""index"": 19,
    ""word"": ""Co"",
    ""start"": 95,
    ""end"": 97
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9464699625968933,
    ""index"": 20,
    ""word"": ""##ste"",
    ""start"": 97,
    ""end"": 100
  }
]","NER",107,"Successful"
""" I thought it [[would]] be useful to [[have]] [[him]] [[back]] and he said he would be [[available.]]",""" I thought it [[wo‭⁦‮⁦l⁩⁦u⁩‬⁩‬d]] be useful to [[have‭⁦‮⁦h⁩⁦]] [[⁩‬⁩‬i‭⁦‮⁦]] [[⁩⁦m⁩‬⁩‬ba‭⁦‮⁦k⁩⁦c⁩‬⁩‬]] and he said he would be [[‭⁦‮⁦v⁩⁦a⁩‬⁩‬ailable.]]",0.0,0.0,"[]","[]","NER",57,"Failed"
"I [[think]] now is the [[right]] [[time]] [[for]] [[him]] [[to]] return.""","I [[t‭⁦‮⁦i⁩⁦h⁩‬⁩‬nk]] now is the [[ri‭⁦‮⁦h⁩⁦g⁩‬⁩‬t]] [[time‭⁦‮⁦f⁩⁦]] [[⁩‬⁩‬or‭⁦‮⁦h⁩⁦]] [[⁩‬⁩‬im]] [[‭⁦‮⁦o⁩⁦t⁩‬⁩‬]] return.""",0.0,0.0,"[]","[]","NER",57,"Failed"
